"U.W","U.A","U.Y","W","A.con","A.bin","Y.con","Y.bin"
1.22152316058055,-1.55142018010464,-0.00451346876327808,0,5.44857981989536,0,2.99548653123672,0
5.30016373982653,-0.943075694444251,-0.129964856163461,0,6.05692430555575,0,2.87003514383654,0
7.82613583770581,-0.607352110904689,-0.136500629487434,1,4.39264788909531,0,9.86349937051257,0
2.94767142250203,-1.2035568243897,0.800275233519706,0,5.7964431756103,0,3.80027523351971,0
3.86362906871364,1.14571073423424,-2.30228984443805,0,8.14571073423424,1,0.697710155561948,0
3.08463206817396,2.63941940380505,-0.496418856161909,0,9.63941940380505,1,2.50358114383809,0
2.2852002014406,1.97277012261892,1.27590766251795,0,8.97277012261892,1,4.27590766251795,0
4.73091702233069,0.634260343160016,-0.838860552627129,0,7.63426034316002,0,2.16113944737287,0
4.723518936662,-0.177461535382271,-1.65505375921875,0,6.82253846461773,0,1.34494624078125,0
4.31960905832238,0.864008592462203,0.249165638617667,0,7.8640085924622,0,3.24916563861767,0
2.37200272968039,-1.18292131108604,0.67050075978257,0,5.81707868891396,0,3.67050075978257,0
2.24925457104109,0.397375668743057,0.437759954738592,0,7.39737566874306,0,3.43775995473859,0
3.09730689506978,0.249699297031645,0.93487995436645,0,7.24969929703165,0,3.93487995436645,0
5.19366205227561,-3.51753482152883,-1.55221135230997,0,3.48246517847117,0,1.44778864769003,0
3.39375376328826,2.84495552941027,1.30663015843288,0,9.84495552941027,1,4.30663015843288,0
8.72044943808578,-1.99734215225796,1.03389435671789,1,3.00265784774204,0,11.0338943567179,1
1.41248050006106,-3.93881645933846,0.416609659450848,0,3.06118354066154,0,3.41660965945085,0
4.97980066784658,-0.000513708220727684,0.753288252107446,0,6.99948629177927,0,3.75328825210745,0
8.19032361079007,0.161118442031453,-2.20374175160035,1,5.16111844203145,0,7.79625824839965,0
2.09709333977662,-0.0120081468454821,2.94141114865373,0,6.98799185315452,0,5.94141114865373,0
6.04853185382672,0.210846920772192,-0.94662928214863,0,7.21084692077219,0,2.05337071785137,0
2.85878250654787,-1.77739100697201,1.74398343957565,0,5.22260899302799,0,4.74398343957565,0
2.14778485218994,0.888745656235272,1.83569605617741,0,7.88874565623527,0,4.83569605617741,0
7.77977077872492,2.0710313720146,-2.05671758814642,1,7.07103137201459,0,7.94328241185358,0
9.0554082323797,-1.25809287532589,-0.696931168332349,1,3.74190712467411,0,9.30306883166765,0
4.37016498297453,0.45881135443917,-0.044434481362582,0,7.45881135443917,0,2.95556551863742,0
6.98603675165214,-0.406350476470775,-1.3645474652763,0,6.59364952352923,0,1.6354525347237,0
1.85356594831683,-0.0911788568263125,0.533569956653592,0,6.90882114317369,0,3.53356995665359,0
4.45572674018331,1.46356268229039,-0.191073873103387,0,8.46356268229039,1,2.80892612689661,0
3.46945280116051,0.416652314160521,-0.831145848491876,0,7.41665231416052,0,2.16885415150812,0
8.33176034991629,2.89776159882059,-1.14632328815181,1,7.89776159882059,0,8.85367671184819,0
5.03664707252756,-0.498435909712259,1.32519189006463,0,6.50156409028774,0,4.32519189006463,0
8.29057917743921,2.22291493974707,0.510058537459298,1,7.22291493974707,0,10.5100585374593,1
8.31150558567606,-0.683483346182889,-1.86575940504453,1,4.31651665381711,0,8.13424059495547,0
8.149080889998,-0.346983602493731,2.49521900686218,1,4.65301639750627,0,12.4952190068622,1
4.95848518842831,-0.490676440822034,1.69148597430769,0,6.50932355917797,0,4.69148597430769,0
7.79027642775327,0.43185304496867,-0.0180854314172419,1,5.43185304496867,0,9.98191456858276,0
6.66299018403515,0.699801340210757,2.95176062088875,0,7.69980134021076,0,5.95176062088875,0
7.39164161216468,0.217741630202444,-1.71591063412773,1,5.21774163020244,0,8.28408936587227,0
1.00562295992859,0.898988001173844,-2.45884298197134,0,7.89898800117384,0,0.541157018028658,0
5.27784916688688,-1.1728985135984,-3.76086010716008,0,5.8271014864016,0,0,0
2.9810699664522,-0.358317774280972,-0.968933886643897,0,6.64168222571903,0,2.0310661133561,0
4.41834883950651,0.978203020864456,-0.864697677679293,0,7.97820302086446,0,2.13530232232071,0
6.51493902946822,1.55711785667729,1.35978211363163,0,8.55711785667729,1,4.35978211363163,0
4.16618118318729,0.507511654147544,1.89204394593976,0,7.50751165414754,0,4.89204394593976,0
2.00021881912835,1.06408473827373,0.239331702576891,0,8.06408473827373,1,3.23933170257689,0
3.19257525447756,1.26009173769683,-0.367073855895939,0,8.26009173769683,1,2.63292614410406,0
7.01250028703362,0.913963492603023,-0.780437238643234,1,5.91396349260302,0,9.21956276135677,0
4.75882101710886,-0.33557650121641,1.36041576774305,0,6.66442349878359,0,4.36041576774305,0
8.09376250626519,-0.246515877456891,-1.10553812829109,1,4.75348412254311,0,8.89446187170891,0
1.92578179831617,0.932990748579306,-0.246096565212064,0,7.93299074857931,0,2.75390343478794,0
4.91403467347845,-0.68307573543081,-0.826303179683676,0,6.31692426456919,0,2.17369682031632,0
9.86461281985976,-0.197975635841459,-0.77594874761036,1,4.80202436415854,0,9.22405125238964,0
9.03746002959087,-0.13771051230633,-0.0910989786944996,1,4.86228948769367,0,9.9089010213055,0
8.97822154709138,-2.38021351018637,0.2696110626674,1,2.61978648981363,0,10.2696110626674,0
2.57547385245562,0.501283347010403,0.568086137773075,0,7.5012833470104,0,3.56808613777308,0
2.17626122408547,0.855010263864298,-1.00137852198373,0,7.8550102638643,0,1.99862147801627,0
6.87791732535698,-0.0916550505571991,-2.15280533634785,0,6.9083449494428,0,0.847194663652148,0
4.09164825035259,2.69110079991655,2.73013749108449,0,9.69110079991655,1,5.73013749108449,0
6.91082315170206,-0.263673553753854,0.967545595643322,0,6.73632644624615,0,3.96754559564332,0
3.88335918239318,0.868198855176429,1.4659371107594,0,7.86819885517643,0,4.4659371107594,0
2.68922007340007,0.798897192357345,-1.38970129147914,0,7.79889719235735,0,1.61029870852086,0
8.04064871184528,1.1770185867753,-1.74584194552266,1,6.1770185867753,0,8.25415805447734,0
1.84235488041304,0.6265681302246,0.314300810672846,0,7.6265681302246,0,3.31430081067285,0
5.20101137412712,-0.286920870696218,-1.43622737892727,0,6.71307912930378,0,1.56377262107273,0
5.60354913910851,0.845029873740744,1.03929669295615,0,7.84502987374074,0,4.03929669295615,0
6.39990063337609,0.380283511219806,0.922883568682146,0,7.38028351121981,0,3.92288356868215,0
3.99541186285205,0.365283210252059,1.66492263015858,0,7.36528321025206,0,4.66492263015858,0
5.39751730300486,1.07938537487268,-0.119743202884308,0,8.07938537487268,1,2.88025679711569,0
9.59026444749907,1.15909947035267,-0.582294887024345,1,6.15909947035267,0,9.41770511297566,0
5.3461215745192,-0.0127842964143404,-2.04841324961635,0,6.98721570358566,0,0.951586750383646,0
9.01315199909732,-0.583603732472627,0.173023485150935,1,4.41639626752737,0,10.1730234851509,0
9.22994368220679,1.99235003119154,3.27417476804802,1,6.99235003119154,0,13.274174768048,1
6.47861484088935,0.0795188283933329,-0.236013292827789,0,7.07951882839333,0,2.76398670717221,0
4.6962079887744,-0.564397736948502,-0.805321170616943,0,6.4356022630515,0,2.19467882938306,0
2.3238522184547,-1.4193575203173,-2.20170921864338,0,5.5806424796827,0,0.79829078135662,0
9.41769822943024,0.404984224964204,-0.251522079091215,1,5.4049842249642,0,9.74847792090879,0
3.71106009976938,0.580725880986751,-2.55479749010058,0,7.58072588098675,0,0.445202509899419,0
1.54648514394648,-1.70707890175695,1.08175989631257,0,5.29292109824305,0,4.08175989631257,0
9.52954246033914,-2.02253173430186,0.176239732919084,1,2.97746826569814,0,10.1762397329191,0
7.48536646086723,0.276295679307921,4.29447723944485,1,5.27629567930792,0,14.2944772394449,1
2.28064866038039,-1.22834948299651,0.44607788773249,0,5.77165051700349,0,3.44607788773249,0
5.94356190459803,2.02292294997461,1.21441708409864,0,9.02292294997461,1,4.21441708409864,0
9.58682114700787,-1.66079910610951,3.8599248972126,1,3.33920089389049,0,13.8599248972126,1
6.26935017807409,-2.32335467175467,-1.23711791827683,0,4.67664532824533,0,1.76288208172317,0
4.64059253572486,-0.104771910165594,-0.73159751253595,0,6.89522808983441,0,2.26840248746405,0
6.83104131394066,0.702007635632274,-1.71719128501393,0,7.70200763563227,0,1.28280871498607,0
3.87838555383496,0.235321718624609,-1.15538562990812,0,7.23532171862461,0,1.84461437009188,0
3.76948009780608,-0.181289455927188,-0.11233312405734,0,6.81871054407281,0,2.88766687594266,0
2.97790868137963,0.568201237990115,-1.4123307376319,0,7.56820123799011,0,1.5876692623681,0
4.32539979252033,-1.15257846591556,-0.1218793540882,0,5.84742153408444,0,2.8781206459118,0
9.85797283123247,0.340487900164211,0.771405826812961,1,5.34048790016421,0,10.771405826813,1
2.38782070740126,-1.25053090015845,1.95378124516699,0,5.74946909984155,0,4.95378124516699,0
1.8193959989585,-1.20659228208897,-3.51857059294194,0,5.79340771791103,0,0,0
2.27716217003763,0.160073202887806,-1.86163501680905,0,7.16007320288781,0,1.13836498319095,0
7.21006391360424,0.617197362772616,0.799076353168592,1,5.61719736277262,0,10.7990763531686,1
6.57330835051835,-1.30368234756638,3.70787959212192,0,5.69631765243362,0,6.70787959212192,0
9.02254705433734,-2.32646632871925,-1.74849712582175,1,2.67353367128075,0,8.25150287417825,0
7.05699183349498,-1.53952496651342,-1.49410080731333,1,3.46047503348658,0,8.50589919268667,0
7.63369964133017,-3.00030448178332,2.31647221487542,1,1.99969551821668,0,12.3164722148754,1
5.69022153201513,0.193525777999634,-2.17692227653436,0,7.19352577799963,0,0.82307772346564,0
6.93854604708031,0.877153155394608,1.92303632377873,0,7.87715315539461,0,4.92303632377873,0
8.39624914131127,2.70289371776021,-1.86057617652015,1,7.70289371776021,0,8.13942382347985,0
8.07653396530077,-1.34209257208081,-3.37072651066646,1,3.65790742791919,0,6.62927348933354,0
9.81839725631289,-0.70880671918734,-0.880820030610468,1,4.29119328081266,0,9.11917996938953,0
4.95488382619806,-0.162763201229853,2.1491517661628,0,6.83723679877015,0,5.1491517661628,0
3.80531981866807,0.356374552059357,0.0983490185561769,0,7.35637455205936,0,3.09834901855618,0
4.68527457350865,-1.19752247157107,-0.0920996896401745,0,5.80247752842893,0,2.90790031035983,0
1.09420400648378,1.39399826949522,0.506149088336019,0,8.39399826949522,1,3.50614908833602,0
2.65464571607299,-0.569533740203558,-0.214825146959132,0,6.43046625979644,0,2.78517485304087,0
8.58456386998296,1.47775586173296,3.44234242661376,1,6.47775586173296,0,13.4423424266138,1
3.08045603847131,-2.44382746084146,1.05075235765551,0,4.55617253915854,0,4.05075235765551,0
3.15189960086718,-0.243351997994414,0.452075046630286,0,6.75664800200559,0,3.45207504663029,0
1.69022048800252,0.518662096383312,-1.63602690142006,0,7.51866209638331,0,1.36397309857994,0
3.21151310228743,-0.738286386563036,-0.546431306770966,0,6.26171361343696,0,2.45356869322903,0
7.58921684976667,-0.718030154731917,-2.00648975906427,1,4.28196984526808,0,7.99351024093573,0
8.62707848590799,-0.956601390165107,-1.15373739019757,1,4.04339860983489,0,8.84626260980243,0
5.47774540376849,0.155131060261914,-1.09507490937094,0,7.15513106026191,0,1.90492509062906,0
4.49118126858957,1.89344753889252,-1.42424927515592,0,8.89344753889252,1,1.57575072484408,0
3.2180409473367,-1.53644866704983,-1.171070010308,0,5.46355133295017,0,1.828929989692,0
1.99986815173179,-0.148505188573617,-0.243476721914416,0,6.85149481142638,0,2.75652327808558,0
4.50994991720654,-0.723850296953004,1.5390685834927,0,6.276149703047,0,4.5390685834927,0
6.14741782587953,2.11980483221199,2.16987414530446,0,9.11980483221199,1,5.16987414530446,0
2.95203486527316,2.89159227360285,-0.491553513759357,0,9.89159227360285,1,2.50844648624064,0
5.00291201821528,0.751099691758618,2.29698939751811,0,7.75109969175862,0,5.29698939751811,0
2.96191601851024,0.0994663126690087,1.73401956956373,0,7.09946631266901,0,4.73401956956373,0
5.52069606934674,2.04937470448229,2.20014189501604,0,9.04937470448229,1,5.20014189501604,0
4.18514114664868,-0.692422697457244,1.8621672380498,0,6.30757730254276,0,4.8621672380498,0
6.84986642934382,-0.0852305722055325,0.280281770291825,0,6.91476942779447,0,3.28028177029182,0
4.37242560950108,1.5753428687182,-3.61531659225763,0,8.5753428687182,1,0,0
4.19900842709467,0.158570603096234,0.503487958909132,0,7.15857060309623,0,3.50348795890913,0
5.80319150909781,-0.713119269957077,-1.62008231624699,0,6.28688073004292,0,1.37991768375301,0
7.66300924355164,0.277479527768134,-0.0655607156027607,1,5.27747952776813,0,9.93443928439724,0
2.98992644040845,-0.671450738260484,1.57808532264734,0,6.32854926173952,0,4.57808532264734,0
4.71471506753005,2.80487763433016,0.254547249458411,0,9.80487763433016,1,3.25454724945841,0
3.39118018164299,-0.574835410639035,0.450190585701893,0,6.42516458936097,0,3.45019058570189,0
6.66975748119876,1.41114387353352,1.66388613705432,0,8.41114387353352,1,4.66388613705432,0
2.65445641707629,0.00171056909703274,-1.079745081634,0,7.00171056909703,0,1.920254918366,0
8.77279700292274,1.99552655510203,2.81938884084572,1,6.99552655510203,0,12.8193888408457,1
7.71911203721538,1.39608652096709,-0.626693554626381,1,6.39608652096709,0,9.37330644537362,0
7.01456184755079,-0.973135391332646,-0.535358306785167,1,4.02686460866735,0,9.46464169321483,0
6.56216085935012,0.423086393208212,-0.278868311102029,0,7.42308639320821,0,2.72113168889797,0
4.35014254203998,-0.218724642194239,1.35554899022236,0,6.78127535780576,0,4.35554899022236,0
5.768521172693,0.754174287229936,1.51085603734065,0,7.75417428722994,0,4.51085603734065,0
8.87214108579792,-0.0695413659245995,-0.423462527744574,1,4.9304586340754,0,9.57653747225543,0
6.23575089802034,0.705501979887624,0.649564087216809,0,7.70550197988762,0,3.64956408721681,0
8.55790988309309,-0.175468656120774,1.46908610093547,1,4.82453134387923,0,11.4690861009355,1
3.81203348422423,1.43346360390284,-0.332664385918423,0,8.43346360390284,1,2.66733561408158,0
7.37461289996281,0.469750414841903,0.0244480923802977,1,5.4697504148419,0,10.0244480923803,0
3.3851602547802,-1.97379814028233,-0.629334396767922,0,5.02620185971767,0,2.37066560323208,0
6.34908874635585,-0.0310945191563442,0.715308520976114,0,6.96890548084366,0,3.71530852097611,0
5.33160820440389,-0.504994357100056,-0.801116744389017,0,6.49500564289994,0,2.19888325561098,0
3.38529458316043,1.67465510796416,2.23831165135311,0,8.67465510796416,1,5.23831165135311,0
6.08131391298957,-1.72750400529111,-0.314545925901607,0,5.27249599470889,0,2.68545407409839,0
9.218694007257,-3.06749245155281,-0.228984331880317,1,1.93250754844719,0,9.77101566811968,0
9.11686950549483,0.70151299447103,1.38516539066374,1,5.70151299447103,0,11.3851653906637,1
3.46749959350564,1.412943096184,3.07938635100132,0,8.412943096184,1,6.07938635100132,0
3.89334480767138,0.679365534175057,0.607811927663876,0,7.67936553417506,0,3.60781192766388,0
9.87076795939356,2.02917397577228,3.12151524653365,1,7.02917397577228,0,13.1215152465337,1
6.57993979169987,1.3529335315575,-0.610226687616641,0,8.3529335315575,1,2.38977331238336,0
9.43582680239342,-1.39546519737118,0.738607566091635,1,3.60453480262882,0,10.7386075660916,1
5.19879432092421,1.39578749152024,-0.0401712390756137,0,8.39578749152024,1,2.95982876092439,0
4.661493339343,-0.883164961258444,3.33264570850873,0,6.11683503874156,0,6.33264570850873,0
6.93307291786186,1.65763133706811,-0.41867371043565,0,8.65763133706811,1,2.58132628956435,0
2.37111955159344,1.48932286144851,4.05823176653285,0,8.48932286144851,1,7.05823176653285,0
6.15580352395773,-0.074682060218552,0.666301714643356,0,6.92531793978145,0,3.66630171464336,0
3.1485342415981,1.60190573751987,0.0698560255974106,0,8.60190573751987,1,3.06985602559741,0
9.66123042791151,-0.401846283286312,-0.69293500490973,1,4.59815371671369,0,9.30706499509027,0
6.41229153377935,1.51650839862351,-1.06567116268197,0,8.51650839862351,1,1.93432883731803,0
5.63526754523627,-3.45965182528554,-0.0341286958326103,0,3.54034817471446,0,2.96587130416739,0
4.62316007982008,-1.57708841870747,-0.795948240041873,0,5.42291158129253,0,2.20405175995813,0
8.92221887107007,0.221336136827835,0.820032681133474,1,5.22133613682783,0,10.8200326811335,1
4.27682678308338,-0.76598950459234,1.61195789481909,0,6.23401049540766,0,4.61195789481909,0
3.5941535262391,-4.00193735488828,-0.000400957001240882,0,2.99806264511172,0,2.99959904299876,0
2.53580711595714,-1.25284593656638,0.305286615164043,0,5.74715406343362,0,3.30528661516404,0
2.54954571742564,2.4209378786902,0.657394151004169,0,9.4209378786902,1,3.65739415100417,0
5.33838344970718,-1.81316833510857,-1.95627107382373,0,5.18683166489143,0,1.04372892617627,0
3.27668435662054,0.250407061740104,0.461421279537943,0,7.2504070617401,0,3.46142127953794,0
2.94629310653545,-0.7408479678356,0.302911129173295,0,6.2591520321644,0,3.3029111291733,0
7.06938749272376,0.0274740026387186,1.42909433143223,1,5.02747400263872,0,11.4290943314322,1
1.42897264682688,-0.266047421545382,0.798112411076725,0,6.73395257845462,0,3.79811241107673,0
7.30767778726295,-0.203871357212634,-0.840503800728498,1,4.79612864278737,0,9.1594961992715,0
4.16699774609879,-0.183762232754694,1.50816699424411,0,6.81623776724531,0,4.50816699424411,0
4.68049598135985,-3.26549038413741,-0.526211494215361,0,3.73450961586259,0,2.47378850578464,0
8.38856191560626,0.000839376937685604,-0.645374018529924,1,5.00083937693769,0,9.35462598147008,0
9.26971613336354,0.192527947272705,-1.80934688156719,1,5.1925279472727,0,8.19065311843281,0
3.54275497095659,0.618505031376942,2.09180510185575,0,7.61850503137694,0,5.09180510185575,0
9.64994314336218,2.05085875938971,0.913668824850894,1,7.05085875938971,0,10.9136688248509,1
7.55554985441267,0.0551402102982689,1.47555695338271,1,5.05514021029827,0,11.4755569533827,1
7.17737573804334,0.4061578439878,0.127838481484275,1,5.4061578439878,0,10.1278384814843,0
1.47559548495337,-2.14148446466201,-0.794842084286682,0,4.85851553533799,0,2.20515791571332,0
4.55698121176101,0.1493620213885,4.97043282440824,0,7.1493620213885,0,7.97043282440824,0
5.30060841864906,-2.33317781753649,-1.52448053446588,0,4.66682218246351,0,1.47551946553412,0
6.04227937315591,2.99773395753511,-1.80213642490921,0,9.99773395753511,1,1.19786357509079,0
7.28435435378924,-0.535533853271706,1.91632310127642,1,4.46446614672829,0,11.9163231012764,1
9.24115184578113,0.528241335039523,-0.357679991028817,1,5.52824133503952,0,9.64232000897118,0
6.5651610463392,0.662003697644937,1.23772185195797,0,7.66200369764494,0,4.23772185195797,0
4.85579357878305,-1.96123947263209,-2.15220609122009,0,5.03876052736791,0,0.847793908779914,0
5.87872330495156,0.700321286099504,0.583153433298655,0,7.7003212860995,0,3.58315343329865,0
1.52630639728159,-1.60934991744873,-2.5595086146046,0,5.39065008255127,0,0.440491385395404,0
3.34771171351895,0.687758501239803,-0.612143266499673,0,7.6877585012398,0,2.38785673350033,0
4.57436757977121,-0.928207636324013,-1.22193879031132,0,6.07179236367599,0,1.77806120968868,0
2.77970263012685,-1.01990608728691,0.50937396008391,0,5.98009391271309,0,3.50937396008391,0
8.48734806547873,0.621309273146124,-0.114863645272992,1,5.62130927314612,0,9.88513635472701,0
2.3759850054048,0.549640928620382,-0.210994490428087,0,7.54964092862038,0,2.78900550957191,0
8.2307668782305,-0.373359996743146,-0.733913444886689,1,4.62664000325685,0,9.26608655511331,0
5.92143540899269,-1.10449413678408,0.33760859965271,0,5.89550586321592,0,3.33760859965271,0
6.96085877809674,0.291008633152294,1.52607076642256,0,7.29100863315229,0,4.52607076642256,0
2.54528644494712,-0.073130672820128,1.22346995209053,0,6.92686932717987,0,4.22346995209053,0
6.69749823841266,1.43925071980943,0.00671028039885998,0,8.43925071980943,1,3.00671028039886,0
3.80682772095315,-0.948125903861206,1.86664976970906,0,6.05187409613879,0,4.86664976970906,0
7.52098911767825,-0.184601211026061,-0.738136470193217,1,4.81539878897394,0,9.26186352980678,0
4.59045842196792,3.40617482520331,1.347376772662,0,10.4061748252033,1,4.347376772662,0
9.72420770023018,-1.92587463844478,0.922037711781454,1,3.07412536155522,0,10.9220377117815,1
9.70658533554524,0.475877133540384,-0.600539620230836,1,5.47587713354038,0,9.39946037976916,0
7.54032285115682,0.615975771346642,0.0145204469677724,1,5.61597577134664,0,10.0145204469678,0
3.31495071807876,-0.673335749832519,0.943575633954187,0,6.32666425016748,0,3.94357563395419,0
2.99609141191468,-1.06451409454311,1.6998139280663,0,5.93548590545689,0,4.6998139280663,0
6.33741086511873,-2.18580609156082,-0.378105474890638,0,4.81419390843918,0,2.62189452510936,0
3.40769288921729,-2.12639467500605,0.31750611972247,0,4.87360532499395,0,3.31750611972247,0
5.77963358978741,-0.396031035781076,0.757494354153605,0,6.60396896421892,0,3.75749435415361,0
8.06762504158542,1.87918021356869,0.596053452039966,1,6.8791802135687,0,10.59605345204,1
2.51254729484208,0.0805615261479425,1.17136202685716,0,7.08056152614794,0,4.17136202685716,0
4.63959262915887,2.3185795606867,-0.662445391175241,0,9.3185795606867,1,2.33755460882476,0
5.2441864986904,-0.903354433146878,-0.782495663098171,0,6.09664556685312,0,2.21750433690183,0
8.8129612619523,0.867903900346966,1.52076235026683,1,5.86790390034697,0,11.5207623502668,1
9.3313716026023,0.186597908753783,0.0839191887375619,1,5.18659790875378,0,10.0839191887376,0
8.93779803370126,0.543975136383346,-2.15403373669172,1,5.54397513638335,0,7.84596626330828,0
7.06768158264458,0.308102306863384,-0.0765124996012882,1,5.30810230686338,0,9.92348750039871,0
9.55150281405076,1.166591360431,2.84788720657884,1,6.166591360431,0,12.8478872065788,1
5.6480040482711,-0.0115977471604728,-2.35434262582712,0,6.98840225283953,0,0.645657374172884,0
6.18867119168863,1.45275352368444,-3.55523349174564,0,8.45275352368444,1,0,0
4.02698085317388,0.735277376148348,-0.541045510926212,0,7.73527737614835,0,2.45895448907379,0
4.12592168268748,-0.014305980500487,-0.0852717765830862,0,6.98569401949951,0,2.91472822341691,0
1.18021870497614,-0.169214981306661,1.16088680483098,0,6.83078501869334,0,4.16088680483098,0
5.52531741070561,-1.91500681679105,-2.47906977312137,0,5.08499318320895,0,0.520930226878634,0
8.83939072280191,-0.972900898528729,-1.9989307782418,1,4.02709910147127,0,8.0010692217582,0
1.05670705554076,-0.394961344469438,0.00482267904982249,0,6.60503865553056,0,3.00482267904982,0
1.64851411595009,1.40345146360386,0.840546647710872,0,8.40345146360385,1,3.84054664771087,0
2.47790102497675,1.18697852856971,1.36545349111456,0,8.18697852856971,1,4.36545349111456,0
7.93300666846335,-1.20941251916478,-2.35635774710326,1,3.79058748083522,0,7.64364225289674,0
7.61665875231847,-0.714484084936814,-0.126187693512162,1,4.28551591506319,0,9.87381230648784,0
9.74688072106801,2.60570909854042,0.5781237896894,1,7.60570909854042,0,10.5781237896894,1
5.19825139152817,-2.11877564204432,-1.3545812995929,0,4.88122435795568,0,1.6454187004071,0
1.66946061979979,0.269028094765099,-1.80642817137608,0,7.2690280947651,0,1.19357182862392,0
6.83936311886646,0.416483939361888,1.53928487735854,0,7.41648393936189,0,4.53928487735854,0
7.82733852555975,-0.752554835111544,-1.10859297428783,1,4.24744516488846,0,8.89140702571217,0
2.23395472904667,-2.05873568861882,2.4218378660579,0,4.94126431138118,0,5.4218378660579,0
4.56926135160029,-0.59027617668919,2.09926572049113,0,6.40972382331081,0,5.09926572049113,0
3.024867962813,4.03278649585399,-0.188679804185576,0,11.032786495854,1,2.81132019581442,0
1.52162704477087,-0.164650166284575,-1.5315329397061,0,6.83534983371542,0,1.4684670602939,0
4.56303419475444,-0.334681449307745,-3.17167341547914,0,6.66531855069225,0,0,0
1.58435469982214,0.269050392431667,1.20428712559591,0,7.26905039243167,0,4.20428712559591,0
3.03297789627686,-1.7532239103117,-0.249781938022653,0,5.2467760896883,0,2.75021806197735,0
1.49166198191233,1.12679479079984,3.00033975230235,0,8.12679479079984,1,6.00033975230235,0
7.03253835602663,1.07909415447427,2.9869232528095,1,6.07909415447426,0,12.9869232528095,1
3.67967604356818,-0.522217763106672,-1.44869386863145,0,6.47778223689333,0,1.55130613136855,0
1.90649424074218,0.0890007689015969,0.119937045892416,0,7.0890007689016,0,3.11993704589242,0
1.6471368749626,-0.75755771712633,-0.100690409636617,0,6.24244228287367,0,2.89930959036338,0
8.92396511905827,1.03483759714106,3.60602590789549,1,6.03483759714106,0,13.6060259078955,1
7.78822661866434,-2.48816815998345,2.66867423918815,1,2.51183184001655,0,12.6686742391881,1
8.34945298847742,-0.33337649735061,-0.239534136221407,1,4.66662350264939,0,9.76046586377859,0
